id,service_id,city_id,created_at,updated_at
59a65931-684a-4c74-9b7a-85290a0b9726,81e15e52-47c0-4f3d-980f-b3793b47488e,6d1b9d62-db86-48c7-9da9-4d8f74c60309,2026-05-20 00:09:45.857,2026-05-20 00:09:45.857
6a616399-76a5-4b07-b229-6673340d4129,81e15e52-47c0-4f3d-980f-b3793b47488e,5f1e6f6c-56f0-4016-8d0e-0513cee18eac,2026-04-30 18:00:44.674,2026-04-30 18:00:44.674
813d8194-39e4-459f-a208-deab3f6efb95,cd71ed08-551f-4e6a-a584-5ab698ecab69,cd4d1d58-69fa-42c7-9696-f1dac47058c3,2026-05-06 12:27:06.941,2026-05-06 12:27:06.941
3cb21985-b682-45c9-be7e-dea1925aeeb5,cd71ed08-551f-4e6a-a584-5ab698ecab69,0b7f7e3c-23f8-4e26-8b63-67f3fe624dc4,2026-02-12 19:41:51.695,2026-02-12 19:41:51.695
0df2a310-56e8-450c-8f93-13c3a5fad841,cd71ed08-551f-4e6a-a584-5ab698ecab69,ffed2635-0d0e-4a61-b2fc-9df1f63f6f23,2026-03-05 21:33:14.834,2026-03-05 21:33:14.834
c79d5943-2adf-47c7-80e7-04611a2d5b0a,0e2e28e0-feaf-4a70-bf3f-e3dd5b5de1ac,5f1e6f6c-56f0-4016-8d0e-0513cee18eac,2026-05-31 22:14:12.682,2026-05-31 22:14:12.682
ce5b30d0-f691-4626-890e-8dcb2122da29,0e2e28e0-feaf-4a70-bf3f-e3dd5b5de1ac,ffed2635-0d0e-4a61-b2fc-9df1f63f6f23,2026-05-31 14:13:27.103,2026-05-31 14:13:27.103
83adfaac-b406-41ec-8498-6100b24e4b08,0e2e28e0-feaf-4a70-bf3f-e3dd5b5de1ac,6d1b9d62-db86-48c7-9da9-4d8f74c60309,2026-05-03 23:05:04.607,2026-05-03 23:05:04.607
39833366-9d7d-45ea-ade5-84b915cf0322,0e2e28e0-feaf-4a70-bf3f-e3dd5b5de1ac,e2579dcb-6ed2-4f22-8c3e-a3faece92973,2026-01-23 13:05:38.409,2026-01-23 13:05:38.409
1b8fe9d1-d78b-4e80-a70c-6079c0c2f7ce,48fddeb6-3fd0-4530-969f-40aafd71bfd9,a716d2dd-425f-46e0-bc46-d565bd6e4ef3,2026-03-10 07:07:44.855,2026-03-10 07:07:44.855
3fb24a46-d4ea-4fc9-8ee8-37629bf73d5d,a6e79c5e-25c5-404b-a7f6-e0f8c22a261d,5f1e6f6c-56f0-4016-8d0e-0513cee18eac,2026-01-21 04:17:14.535,2026-01-21 04:17:14.535
760fc438-28b6-4dd3-abc7-aab52f50a84e,a6e79c5e-25c5-404b-a7f6-e0f8c22a261d,a8ac162b-831c-498a-b421-8642281db28d,2026-06-02 08:02:49.461,2026-06-02 08:02:49.461
60f3389e-3f36-4174-9f86-74e7d39128c0,e34e995e-babd-49a3-b48f-3b4befbfa85f,cd4d1d58-69fa-42c7-9696-f1dac47058c3,2026-03-04 00:44:12.892,2026-03-04 00:44:12.892
6fa9a8fe-d3d9-4872-9092-d7179e042071,e34e995e-babd-49a3-b48f-3b4befbfa85f,a716d2dd-425f-46e0-bc46-d565bd6e4ef3,2026-05-28 17:42:22.894,2026-05-28 17:42:22.894
95aa5e37-b166-43b7-92db-d4361382fff1,838f3e82-2200-4b8a-9d99-39fc38babd08,cd4d1d58-69fa-42c7-9696-f1dac47058c3,2026-06-15 12:00:42.855,2026-06-15 12:00:42.855
3fb91c2d-df86-4e2d-8cee-baf57fbcba33,838f3e82-2200-4b8a-9d99-39fc38babd08,5f1e6f6c-56f0-4016-8d0e-0513cee18eac,2026-04-18 12:23:22.981,2026-04-18 12:23:22.981
01b26f1c-d4a6-4f4f-a922-7ceae7175b46,838f3e82-2200-4b8a-9d99-39fc38babd08,a716d2dd-425f-46e0-bc46-d565bd6e4ef3,2026-01-29 03:57:01.999,2026-01-29 03:57:01.999
7e929e18-493e-44b8-bf8c-b8c7de2aae6c,838f3e82-2200-4b8a-9d99-39fc38babd08,e2579dcb-6ed2-4f22-8c3e-a3faece92973,2026-04-27 15:22:25.883,2026-04-27 15:22:25.883
6d868398-b4ac-47fe-9485-352324dbb332,7b25c9bb-a8e3-40e9-a492-aa7051c4fe3c,a8ac162b-831c-498a-b421-8642281db28d,2026-02-07 11:10:38.443,2026-02-07 11:10:38.443
1d215016-4cae-4448-8e43-ce64ba960e46,03905331-8915-4b00-bbd7-c061661f2448,a8ac162b-831c-498a-b421-8642281db28d,2026-03-03 03:48:54.752,2026-03-03 03:48:54.752
e717a8fd-efd2-45b0-922a-81a86c6baed1,03905331-8915-4b00-bbd7-c061661f2448,5f1e6f6c-56f0-4016-8d0e-0513cee18eac,2026-03-18 04:25:40.654,2026-03-18 04:25:40.654
0fda1bf8-0dc8-4068-9762-caf4805247d8,03905331-8915-4b00-bbd7-c061661f2448,6d1b9d62-db86-48c7-9da9-4d8f74c60309,2026-05-18 02:54:55.336,2026-05-18 02:54:55.336
6e3969ce-d485-4850-800b-7a201aeda528,03905331-8915-4b00-bbd7-c061661f2448,59dbb646-a7ac-408c-b180-ad71287fca92,2026-06-21 13:13:54.441,2026-06-21 13:13:54.441
